Trait,Chromosome,Marker,Position(cM),LOD(H0:H1),R2(H0:H1),TR2(H0:H1),Additive(H1),S1
8,6,171,53.42,0.160376,0.00344,0.480161,0.305977,2.40835
8,6,172,54,0.179314,0.003903,0.480625,0.325898,2.399024
8,6,173,54.83,0.294604,0.006454,0.483175,0.420426,2.25402
8,6,174,55.82,0.322325,0.007023,0.483745,0.439529,2.285793
8,6,174,56.82,0.387999,0.008321,0.485042,0.473144,2.313858
8,6,177,57.03,0.402177,0.008593,0.485314,0.479939,2.323339
8,6,179,57.99,0.455192,0.009737,0.486459,0.5077,2.230763
8,6,182,58.9,0.70159,0.014879,0.4916,0.625647,2.193112
8,6,183,59.83,0.701405,0.014876,0.491597,0.625576,2.193707
8,6,183,60.83,0.682402,0.014524,0.491245,0.617937,2.270781
8,6,185,61.65,0.664929,0.014118,0.49084,0.609825,2.355576
8,6,186,62,0.612519,0.013211,0.489933,0.58971,2.388113
8,6,188,62.92,0.311508,0.006668,0.48339,0.418874,2.626603
8,6,191,63.42,0.041981,9.02e-4,0.477624,0.154721,2.824608
8,6,193,64.35,0.012404,2.67e-4,0.476988,0.084726,2.817596
8,6,194,64.83,0.012404,2.67e-4,0.476988,0.084726,2.817596
8,6,195,65.14,0.011774,2.54e-4,0.476975,0.082604,2.816215
8,6,196,65.59,3.95e-4,8e-6,0.47673,-0.015008,2.728291
8,6,196,66.59,0.006804,1.49e-4,0.476871,0.063191,2.827869
8,6,197,67.03,0.01591,3.42e-4,0.477064,0.095747,2.878163
8,6,199,67.61,0.028298,6.12e-4,0.477334,0.129386,2.919142
8,6,199,68.61,0.27201,0.006099,0.48282,0.411451,3.106778
8,6,200,68.92,0.375786,0.008023,0.484745,0.473144,3.104346
8,6,201,69.18,0.38264,0.008187,0.484908,0.481975,3.147441
8,6,201,70.18,0.515039,0.01152,0.488241,0.571041,3.023595
8,6,204,70.48,0.800313,0.016938,0.49366,0.684828,2.736204
8,6,206,71.27,0.796258,0.016874,0.493596,0.683572,2.736417
8,6,208,71.72,0.584622,0.012434,0.489156,0.590006,2.674863
8,6,208,72.72,0.736865,0.015917,0.492638,0.66953,2.600662
8,6,211,73.52,0.646782,0.013731,0.490453,0.623907,2.607511
8,6,212,73.97,0.646782,0.013732,0.490453,0.623909,2.607512
8,6,217,74.84,0.831283,0.017582,0.494303,0.694855,2.781565
8,6,218,75.29,0.834687,0.017653,0.494375,0.697893,2.723158
8,6,218,76.29,0.834683,0.017659,0.494381,0.697998,2.723195
8,6,219,76.51,0.830514,0.017586,0.494307,0.696573,2.725571
8,6,219,77.51,0.415687,0.009518,0.48624,0.514743,2.936001
8,6,226,78.24,0.070044,0.001507,0.478228,0.205431,2.822674
8,6,226,79.24,0.118456,0.002701,0.479423,0.278334,2.838789
8,6,227,79.89,0.144925,0.003147,0.479869,0.303553,2.820506
8,6,228,80.6,0.064952,0.001397,0.478119,0.20434,2.72912
8,6,228,81.6,0.10237,0.002291,0.479013,0.25932500000000003,2.862559
8,6,230,82.14,0.117969,0.002533,0.479254,0.271604,2.926154
8,6,230,83.14,0.060121,0.0013,0.478021,0.196398,2.915645
8,6,239,83.26,0.070962,0.001525,0.478247,0.213801,2.995682
8,6,242,83.79,0.074468,0.001599,0.478321,0.217358,2.951403
8,6,242,84.79,0.085102,0.001834,0.478556,0.233408,2.960394
8,6,243,85.23,0.090327,0.001946,0.478668,0.240724,2.964146
8,6,243,86.23,0.143011,0.003088,0.479809,0.303007,2.941019
8,6,245,86.63,0.421439,0.008994,0.485715,0.521106,2.934662
8,6,246,86.74,0.396445,0.008517,0.485238,0.506079,2.895181
8,6,247,87.46,0.4909,0.010715,0.487437,0.572716,2.923463
8,6,251,88.23,0.849689,0.017965,0.494686,0.725661,2.924097
8,6,252,88.84,0.886967,0.018739,0.49546,0.744499,2.868226
8,6,253,89.13,0.881946,0.018665,0.495387,0.742963,2.869827
8,6,255,89.96,0.420344,0.008967,0.485689,0.508089,3.004185
8,6,257,90.7,0.56318,0.011994,0.488715,0.599851,2.981588
8,6,258,91.45,0.515931,0.010983,0.487704,0.567031,2.887637
8,6,259,92.36,0.474356,0.010162,0.486883,0.54574,2.795777
8,6,260,92.61,0.192085,0.004123,0.480844,0.345835,2.769903
8,6,262,93.52,0.082959,0.001782,0.478503,0.223122,2.719149
8,6,263,93.77,0.059268,0.001274,0.477995,0.189044,2.681057
8,6,265,94.77,0.028501,6.23e-4,0.477345,0.131761,2.730643
8,6,267,95.72,0.011761,2.53e-4,0.476974,0.0838,2.734908
8,6,267,96.72,0.007299,1.58e-4,0.47688,0.06631,2.739314
8,6,268,97.56,0.004468,9.7e-5,0.476818,0.051937,2.742092
8,6,268,98.56,0.020268,4.39e-4,0.477161,0.111243,2.732251
8,6,270,98.8,0.042747,9.19e-4,0.47764,0.161523,2.726831
8,6,270,99.8,0.042747,9.19e-4,0.477641,0.16157,2.726831
8,7,5,0.01,0.231104,0.004948,0.481669,-0.365592,2.154974
8,7,6,0.05,0.230853,0.004945,0.481667,-0.365497,2.155044
8,7,6,1.05,0.203401,0.004517,0.481239,-0.350982,2.17287
8,7,6,2.05,0.171086,0.003802,0.480523,-0.324455,2.209659
8,7,8,2.88,0.044064,9.47e-4,0.477668,-0.163082,2.512157
8,7,8,3.88,0.044767,9.66e-4,0.477688,-0.16495,2.514675
8,7,8,4.88,0.045496,9.83e-4,0.477704,-0.166649,2.517417
8,7,8,5.88,0.046249,9.96e-4,0.477718,-0.168135,2.520428
8,7,10,6.31,0.047169,0.001016,0.477737,-0.169904,2.520664
8,7,10,7.31,0.120977,0.002812,0.479534,-0.278704,2.441163
8,7,11,7.89,0.166814,0.003725,0.480447,-0.319121,2.415088
8,7,11,8.89,0.176832,0.00388,0.480602,-0.326481,2.405831
8,7,12,9.16,0.176394,0.003787,0.480508,-0.322721,2.410588
8,7,12,10.16,0.145249,0.003228,0.47995,-0.29546,2.501945
8,7,13,10.41,0.131849,0.002849,0.479571,-0.277039,2.53182
8,7,14,10.79,0.079969,0.001735,0.478456,-0.215907,2.605404
8,7,14,11.79,0.041364,9.25e-4,0.477647,-0.157332,2.67004
8,7,14,12.79,0.014741,3.35e-4,0.477056,-0.094476,2.717267
8,7,14,13.79,0.001481,3.4e-5,0.476755,-0.029862,2.741956
8,7,14,14.79,0.001909,4.2e-5,0.476764,0.033573,2.741847
8,7,15,15.19,0.002451,5.5e-5,0.476776,0.038071,2.736946
8,7,19,15.24,0.065444,0.00144,0.478162,-0.197771,2.701933
8,7,19,16.24,0.081811,0.001937,0.478659,-0.228605,2.662623
8,7,19,17.24,0.093293,0.002185,0.478906,-0.242407,2.626962
8,7,26,18.14,0.196897,0.004219,0.480941,-0.334275,2.734471
8,7,26,19.14,0.21923,0.004721,0.481443,-0.353425,2.731712
8,7,26,20.14,0.241688,0.005185,0.481907,-0.370339,2.73353
8,7,29,20.41,0.43387,0.009252,0.485973,-0.496341,2.653282
8,7,29,21.41,0.42465,0.009073,0.485794,-0.491901,2.611836
8,7,31,22.28,0.416583,0.008886,0.485607,-0.487374,2.581545
8,7,32,23.2,0.383745,0.008191,0.484912,-0.46568,2.640107
8,7,34,23.97,0.383987,0.008196,0.484917,-0.464936,2.623439
8,7,35,24.45,0.382807,0.008173,0.484895,-0.464264,2.623239
8,7,35,25.45,0.267713,0.005766,0.482488,-0.387428,2.628554
8,7,36,25.69,0.242797,0.005197,0.481919,-0.367437,2.636514
8,7,36,26.69,0.242805,0.005206,0.481927,-0.367711,2.636515
8,7,37,27.58,0.246408,0.005287,0.482008,-0.370557,2.634241
8,7,38,28.03,0.401565,0.008569,0.485291,-0.471081,2.547839
8,7,38,29.03,0.454967,0.009767,0.486489,-0.502892,2.532801
8,7,39,29.87,0.495146,0.010549,0.487271,-0.522802,2.532094
8,7,42,30.32,0.659819,0.014007,0.490728,-0.602478,2.444295
8,7,42,31.32,0.618328,0.013272,0.489993,-0.58658,2.451576
8,7,42,32.32,0.574031,0.012338,0.489059,-0.565874,2.456185
8,7,53,33.27,0.728962,0.015459,0.49218,-0.631982,2.426506
8,7,54,33.36,0.743907,0.015848,0.49257,-0.639739,2.438858
8,7,55,34.14,0.972099,0.020924,0.497646,-0.732982,2.388342
8,7,55,35.14,1.280663,0.026913,0.503635,-0.835608,2.35184
8,7,58,35.2,1.2943770000000001,0.02712,0.503841,-0.838988,2.352166
8,7,59,35.64,1.296235,0.027192,0.503914,-0.840089,2.358658
8,7,59,36.64,1.40283,0.030425,0.507147,-0.887426,2.636257
8,7,74,37.43,0.89842,0.01899,0.495712,-0.702732,2.365393
8,7,74,38.43,0.883517,0.019721,0.496442,-0.71782,2.511631
8,7,74,39.43,0.840256,0.019115,0.495836,-0.709265,2.586295
8,7,74,40.43,0.772269,0.017309,0.49403,-0.67861,2.609383
8,7,74,41.43,0.685705,0.014568,0.491289,-0.627686,2.588426
8,7,76,41.46,0.933602,0.019713,0.496435,-0.730995,2.447797
8,7,76,42.46,0.947401,0.019999,0.49672,-0.744068,2.5536469999999998
8,7,77,42.48,0.942868,0.01992,0.496641,-0.742689,2.555612
8,7,77,43.48,0.47385,0.010339,0.48706,-0.535211,2.698976
8,7,78,43.5,0.470037,0.010253,0.486974,-0.533013,2.699115
8,7,78,44.5,0.527782,0.01208,0.488801,-0.579749,2.519767
8,7,83,45.47,0.329297,0.007055,0.483777,-0.443997,2.257756
8,7,87,45.54,0.325104,0.006951,0.483672,-0.440693,2.255449
8,7,87,46.54,0.330041,0.007368,0.484089,-0.452908,2.285834
8,7,87,47.54,0.33033,0.007562,0.484283,-0.458255,2.314762
8,7,87,48.54,0.32568,0.007509,0.484231,-0.45628,2.34369
8,7,87,49.54,0.316137,0.007207,0.483929,-0.446786,2.374061
8,7,87,50.54,0.30211,0.006676,0.483397,-0.429916,2.406589
8,7,90,51.22,0.290058,0.006203,0.482925,-0.414451,2.430848
8,7,92,51.67,0.267842,0.005733,0.482454,-0.39836,2.499031
8,7,92,52.67,0.344902,0.007469,0.48419,-0.453357,2.396319
8,7,96,53.17,0.380772,0.008137,0.484858,-0.473087,2.351419
8,7,97,53.43,0.403917,0.008774,0.485496,-0.488491,2.34937
8,7,100,54.12,0.338499,0.007232,0.483953,-0.443936,2.503433
8,7,101,54.57,0.324689,0.006953,0.483675,-0.436014,2.466651
8,7,102,55.02,0.484939,0.010336,0.487057,-0.529548,2.313487
8,7,102,56.02,0.416539,0.00923,0.485952,-0.498722,2.313932
8,7,102,57.02,0.342483,0.007684,0.484406,-0.453736,2.314527
8,7,102,58.02,0.267152,0.005837,0.482559,-0.394684,2.31801
8,7,104,58.33,0.245337,0.005271,0.481992,-0.374923,2.320401
8,7,104,59.33,0.256886,0.005509,0.48223,-0.384175,2.261812
8,7,106,59.75,0.262035,0.005608,0.48233,-0.388149,2.239561
8,7,106,60.75,0.290609,0.006377,0.483099,-0.413416,2.23478
8,7,106,61.75,0.319106,0.007092,0.483813,-0.43564,2.229398
8,7,106,62.75,0.347067,0.007727,0.484449,-0.45457,2.222952
8,7,106,63.75,0.374145,0.008268,0.48499,-0.470202,2.215512
8,7,106,64.75,0.400105,0.008708,0.48543,-0.482688,2.207444
8,7,108,65.71,0.423604,0.009034,0.485756,-0.491889,2.199569
8,7,109,65.92,0.428278,0.009141,0.485863,-0.494715,2.192153
8,7,110,66.09,0.49892,0.01063,0.487351,-0.532608,2.083132
8,7,111,66.99,0.35235,0.007553,0.484275,-0.448161,2.303841
8,7,113,67.42,0.198772,0.004464,0.481185,-0.344546,2.554429
8,7,116,68.35,0.216498,0.004638,0.481359,-0.35019,2.676057
8,7,116,69.35,0.223187,0.004833,0.481554,-0.357565,2.65316
8,7,116,70.35,0.229082,0.004971,0.481693,-0.362926,2.63227
8,7,116,71.35,0.234113,0.005049,0.481771,-0.366208,2.614384
8,7,124,71.96,0.23968,0.005137,0.481858,-0.370428,2.587504
8,7,131,72.28,0.412377,0.008797,0.485518,-0.49068,2.380892
8,7,140,72.56,0.112663,0.00242,0.479141,-0.259206,2.707461
8,7,140,73.56,0.034733,7.65e-4,0.477486,-0.14545,2.74661
8,7,141,73.94,0.016861,3.63e-4,0.477084,-0.100244,2.753524
8,7,141,74.94,0.062938,0.001393,0.478115,-0.198363,2.775761
8,7,145,75.68,0.004189,9e-5,0.476812,-0.052652,2.758435
8,7,146,76.6,0.004666,1.01e-4,0.476822,-0.055648,2.759649
8,7,151,77.06,0.051512,0.001107,0.477828,-0.185166,2.858837
8,7,154,77.99,0.072532,0.001558,0.47828,-0.220685,2.84296
8,7,154,78.99,0.062249,0.001346,0.478068,-0.205711,2.8288
8,7,154,79.99,0.052498,0.001132,0.47785300000000003,-0.18951,2.817767
8,7,159,80.36,0.248242,0.005318,0.482039,-0.409674,2.769295
8,7,161,80.94,0.190177,0.004078,0.4808,-0.350754,2.876754
8,7,161,81.94,0.291865,0.00628,0.483002,-0.435143,2.909674
8,7,163,82.09,0.350347,0.007484,0.484205,-0.472593,2.967138
8,7,163,83.09,0.356908,0.007653,0.484375,-0.477378,2.977234
8,7,163,84.09,0.363621,0.007795,0.484517,-0.481528,2.991175
8,7,168,85.06,0.165426,0.003547,0.480268,-0.330694,3.012263
8,7,168,86.06,0.165455,0.003552,0.480274,-0.330902,3.012295
8,7,171,86.73,0.164663,0.003534,0.480256,-0.329942,3.013139
8,7,172,87.05,0.13874,0.00298,0.479701,-0.29997,3.038605
8,7,172,88.05,0.276721,0.006238,0.48296,-0.436839,3.136378
8,7,182,89.06,0.281483,0.006027,0.482748,-0.430386,2.766064
8,7,183,89.85,0.149779,0.003213,0.479934,-0.312381,2.835656
8,7,184,90.32,0.138665,0.002998,0.47972,-0.302022,2.839314
8,7,184,91.32,0.143099,0.003179,0.479901,-0.311271,2.83328
8,7,184,92.32,0.144273,0.003201,0.479923,-0.313021,2.830784
8,7,184,93.32,0.142101,0.00306,0.479782,-0.307179,2.831872
8,7,186,93.42,0.026763,5.75e-4,0.477297,-0.131324,2.799277
8,7,186,94.42,0.026763,5.76e-4,0.477297,-0.131356,2.799277
8,7,190,94.75,0.026659,5.73e-4,0.477295,-0.131081,2.799192
8,7,190,95.75,0.017124,3.73e-4,0.477094,-0.105869,2.78977
8,7,191,95.98,0.015403,3.36e-4,0.477058,-0.100537,2.787626
8,7,191,96.98,0.030714,6.96e-4,0.477417,-0.14451,2.795929
8,7,191,97.98,0.048471,0.001054,0.477776,-0.178045,2.794382
8,7,192,98.15,0.05152,0.001107,0.477829,-0.182505,2.793332
8,7,192,99.15,0.073679,0.001615,0.478337,-0.219139,2.794122
8,7,192,100.15,0.098468,0.002155,0.478876,-0.251974,2.794028
8,7,192,101.15,0.124834,0.002679,0.479401,-0.280046,2.795236
8,7,193,101.17,0.118466,0.002557,0.479278,-0.273431,2.795362
8,7,196,101.44,0.127727,0.00274,0.479462,0.275476,2.575572
8,7,196,102.44,0.127729,0.002747,0.479468,0.275765,2.575573
8,7,196,103.44,0.127728,0.002743,0.479465,0.275606,2.575572
8,7,197,103.75,0.12644,0.002715,0.479436,0.274174,2.577089
8,7,198,104.66,0.033077,7.11e-4,0.477433,0.140165,2.691294
8,7,198,105.66,0.020251,4.4e-4,0.477162,0.110091,2.713156
8,7,198,106.66,0.010372,2.23e-4,0.476945,0.078425,2.729703
8,7,199,106.73,0.009867,2.12e-4,0.476934,0.076458,2.730539
8,7,199,107.73,0.00833,1.83e-4,0.476905,0.070763,2.734027
8,7,199,108.73,0.006802,1.5e-4,0.476872,0.063827,2.737525
8,7,199,109.73,0.005354,1.16e-4,0.476838,0.056001,2.740734
8,7,200,110.1,0.004326,9.3e-5,0.476815,0.05011,2.742028
8,7,202,110.38,0.025938,5.58e-4,0.47728,-0.121286,2.697709
8,7,202,111.38,0.001117,2.4e-5,0.476746,-0.025236,2.729228
8,7,204,111.55,2e-4,4e-6,0.476726,-0.010622,2.737915
8,7,204,112.55,0.021417,4.61e-4,0.477182,-0.110866,2.65333
8,7,206,112.57,0.054957,0.001181,0.477902,-0.177636,2.564473
8,7,214,112.73,0.088047,0.001892,0.478614,0.222315,2.892203
8,7,214,113.73,0.093673,0.00214,0.478862,0.236095,2.902837
8,7,214,114.73,0.098432,0.002354,0.479076,0.247312,2.911873
8,7,214,115.73,0.10195,0.002507,0.479229,0.255011,2.918778
8,7,214,116.73,0.103923,0.002579,0.4793,0.258481,2.923225
8,7,214,117.73,0.104184,0.002556,0.479278,0.257302,2.925062
8,7,214,118.73,0.102745,0.002442,0.479164,0.251541,2.924344
8,7,214,119.73,0.099792,0.002254,0.478976,0.241749,2.921302
8,7,216,120.5,0.096613,0.002074,0.478796,0.232023,2.917347
8,7,217,121.31,0.087634,0.001883,0.478604,0.220487,2.89612
8,7,217,122.31,0.109008,0.002393,0.479114,0.248323,2.914191
8,7,217,123.31,0.13099,0.002873,0.479595,0.272059,2.93496
8,7,217,124.31,0.15268,0.003284,0.480006,0.291002,2.960348
8,7,221,124.43,0.346163,0.007395,0.484116,0.435039,2.921975
8,7,223,124.62,0.302519,0.006567,0.483288,0.410288,2.911129
8,7,224,124.65,0.213149,0.004566,0.481288,0.343207,2.862962
8,7,224,125.65,0.216938,0.004657,0.481378,0.345857,2.859829
8,7,225,126.35,0.219548,0.004709,0.48143,0.347436,2.861344
8,7,225,127.35,0.206967,0.00444,0.481162,0.337967,2.860526
8,7,226,127.43,0.206441,0.004429,0.481151,0.337597,2.861517
8,7,226,128.43,0.240964,0.005245,0.481966,0.367003,2.861377
8,7,227,129.04,0.264458,0.00577,0.482491,0.384823,2.858617
8,7,227,130.04,0.571163,0.01316,0.489882,0.58228,2.843389
8,7,227,131.04,0.937204,0.020521,0.497242,0.729651,2.769854
8,7,230,131.52,1.065931,0.022438,0.49916,0.764309,2.854819
8,7,238,132.35,1.060463,0.022356,0.499077,0.762919,2.855249
8,8,1,0.01,0.139757,0.003009,0.479731,0.282522,2.521495
8,8,5,0.62,0.376522,0.008038,0.48476,0.459361,2.470298
8,8,6,1.11,0.375302,0.008012,0.484734,0.459376,2.536481
8,8,9,1.72,0.373386,0.007978,0.4847,0.45851,2.49631
8,8,9,2.72,0.485063,0.010465,0.487187,0.524587,2.500302
8,8,12,2.93,0.51262,0.010945999999999999,0.487668,0.53644,2.489791
8,8,14,3.04,0.597097,0.012696,0.489418,0.573767,2.329269
8,8,18,3.47,0.694244,0.014727,0.491448,0.623896,2.211821
8,8,18,4.47,0.683999,0.014686,0.491407,0.620636,2.201504
8,8,18,5.47,0.673846,0.014569,0.491291,0.616385,2.198145
8,8,18,6.47,0.663762,0.014377,0.491098,0.611114,2.201178
8,8,18,7.47,0.653721,0.014109,0.490831,0.604786,2.209896
8,8,18,8.47,0.643692,0.013768,0.490489,0.597366,2.223437
8,8,19,9.02,0.686091,0.014834,0.491556,0.619655,2.28072
8,8,21,9.08,0.873256,0.018463,0.495185,0.690176,2.349888
8,8,21,10.08,0.942143,0.020374,0.497096,0.72153,2.310196
8,8,22,10.89,0.958687,0.020244,0.496966,0.718635,2.382123
8,8,23,11.8,0.571484,0.012154,0.488876,0.556206,2.639429
8,8,23,12.8,0.52899,0.011459,0.488181,0.540143,2.599597
8,8,23,13.8,0.47944,0.010391,0.487113,0.514652,2.550908
8,8,29,14.53,0.426839,0.009103,0.485824,0.481146,2.549657
8,8,29,15.53,0.418123,0.008931,0.485652,0.476755,2.545995
8,8,30,16.05,0.413036,0.008821,0.485542,0.473911,2.545172
8,8,30,17.05,0.344808,0.007581,0.484302,0.439,2.582066
8,8,30,18.05,0.270891,0.005866,0.482587,0.386887,2.628573
8,8,32,18.17,0.261987,0.005645,0.482367,0.379698,2.634572
8,8,32,19.17,0.192515,0.004132,0.480854,0.325188,2.742097
8,8,33,19.26,0.185868,0.003987,0.480708,0.319488,2.75125
8,8,35,20.17,0.070716,0.001519,0.478241,0.196434,2.822616
8,8,36,20.93,0.071072,0.001527,0.478249,0.196979,2.822764
8,8,36,21.93,0.110902,0.002462,0.479184,0.250787,2.83692
8,8,36,22.93,0.15737,0.003487,0.480208,0.299845,2.853266
8,8,37,23.9,0.205458,0.004415,0.481137,0.339561,2.876221
8,8,40,24.66,0.216786,0.004644,0.481365,0.348394,2.870345
8,8,40,25.66,0.180356,0.003887,0.480609,0.318446,2.946264
8,8,41,26.15,0.164571,0.00353,0.480252,0.30369,2.979452
8,8,42,27.09,0.293396,0.006337,0.483058,0.40451,2.965549
8,8,43,27.51,0.434612,0.009311,0.486032,0.49119,2.987895
8,8,45,27.8,0.381754,0.008149,0.48487,0.457847,3.025857
8,8,45,28.8,0.381719,0.008157,0.484879,0.458075,3.025887
8,8,46,29.47,0.381685,0.008147,0.484869,0.457809,3.025866
8,8,50,30.4,0.386282,0.008264,0.484986,0.461103,3.02409
8,8,52,30.87,0.575949,0.012245,0.488967,0.562427,2.94069
8,8,53,31.16,0.559221,0.011894,0.488615,0.556688,3.023026
8,8,54,31.32,0.558833,0.011886,0.488608,0.556542,3.022493
8,8,55,32.1,0.529525,0.011283,0.488005,0.545425,2.999961
8,8,59,32.68,0.352621,0.007532,0.484253,0.448384,3.083036
8,8,64,33.26,0.326096,0.006968,0.48369,0.434933,3.136169
8,8,65,33.61,0.323257,0.006914,0.483636,0.432102,3.113282
8,8,66,34.5,0.160316,0.003438,0.48016,0.305692,2.843763
8,8,67,34.84,0.141501,0.003036,0.479757,0.290533,2.873862
8,8,68,35.44,0.105986,0.002277,0.478999,0.250164,2.866521
8,8,70,36.42,0.013825,2.98e-4,0.477019,0.089807,2.798588
8,8,72,36.91,0.012492,2.69e-4,0.47699,0.085383,2.795739
8,8,75,37.38,0.050448,0.001084,0.477805,0.171202,2.789995
8,8,76,37.67,0.050459,0.001084,0.477806,0.171223,2.790003
8,8,80,38.62,0.052341,0.001129,0.47785,0.174733,2.791482
8,8,81,39.19,0.196403,0.004211,0.480933,0.342207,2.885074
8,8,82,39.64,0.142351,0.003067,0.479789,0.293065,2.912985
8,8,82,40.64,0.198588,0.004443,0.481164,0.354496,2.87389
8,8,83,41.23,0.223393,0.004784,0.481505,0.370394,2.857898
8,8,84,41.97,0.219388,0.004714,0.481435,0.367761,2.858024
8,8,85,42.33,0.082108,0.001763,0.478485,0.227771,2.831917
8,8,89,42.42,0.082712,0.001777,0.478498,0.228686,2.832297
8,8,96,43.33,0.143286,0.003074,0.479795,0.30507,2.865006
8,8,96,44.33,0.115151,0.002492,0.479213,0.274156,2.869638
8,8,102,44.7,0.114781,0.002466,0.479188,0.275787,2.901134
8,8,103,45.18,0.072944,0.001642,0.478363,0.224364,2.867456
8,8,104,45.85,0.024781,5.51e-4,0.477273,0.129422,2.807898
8,8,105,46.08,1.1e-5,0,0.476722,0.002675,2.74604
8,8,108,46.89,0.00212,4.6e-5,0.476767,-0.038046,2.721511
8,8,110,47.44,0.051636,0.00111,0.477831,-0.18354,2.594465
8,8,110,48.44,0.026722,5.79e-4,0.4773,-0.133396,2.647305
8,8,111,48.78,0.019363,4.17e-4,0.477138,-0.113516,2.66594
8,8,116,49.29,1.82e-4,4e-6,0.476725,-0.010871,2.739592
8,8,116,50.29,0.015915,3.5e-4,0.477071,-0.10329,2.682935
8,8,117,50.9,0.037025,7.96e-4,0.477517,-0.156404,2.64265
8,8,117,51.9,0.036973,7.95e-4,0.477517,-0.156338,2.64272
8,8,119,52.34,0.122458,0.002634,0.479355,-0.28134,2.622948
8,8,119,53.34,0.421402,0.009166,0.485887,-0.518838,2.449492
8,8,124,53.5,0.471996,0.010061,0.486782,-0.543115,2.420513
8,8,124,54.5,0.613437,0.013072,0.489794,-0.60571,2.26389
8,8,126,54.63,0.631837,0.01344,0.490162,-0.612995,2.249443
8,8,128,55.54,0.761413,0.016134,0.492855,-0.670032,2.168594
8,8,128,56.54,0.726215,0.01564,0.492361,-0.655864,2.266535
8,8,130,57.11,0.695148,0.014827,0.491549,-0.636829,2.35291
8,8,130,58.11,0.623503,0.01358,0.490301,-0.607753,2.468505
8,8,131,58.83,0.556359,0.011834,0.488556,-0.566941,2.586215
8,8,132,59.21,0.565795,0.012070000000000001,0.488791,-0.572389,2.596461
8,8,134,59.5,0.853317,0.018085,0.494807,-0.708632,2.376127
8,8,136,59.81,0.5785,0.012326,0.489047,-0.583781,2.468083
8,8,138,60.13,0.346295,0.007398,0.484119,-0.450517,2.513275
8,8,139,60.74,0.34735,0.007423,0.484145,-0.451308,2.512214
8,8,139,61.74,0.456471,0.009964,0.486685,-0.52403,2.403232
8,8,139,62.74,0.564876,0.01208,0.488801,-0.579495,2.314214
8,8,141,62.9,0.580579,0.012343,0.489064,-0.586239,2.304349
8,8,143,63.04,0.580578,0.012343,0.489064,-0.586245,2.304351
8,8,143,64.04,0.580486,0.012352,0.489073,-0.586436,2.304451
8,8,144,64.55,0.579688,0.012328,0.48905,-0.585904,2.304786
8,8,144,65.55,0.49921,0.010865,0.487586,-0.550564,2.335314
8,8,144,66.55,0.409374,0.008799,0.485521,-0.496598,2.35298
8,8,148,66.72,0.5799,0.012329,0.48905,-0.579799,2.261891
8,8,148,67.72,0.5799,0.012333,0.489055,-0.5799,2.2619
8,8,149,67.96,0.579902,0.012328,0.48905,-0.579798,2.261889
8,8,151,68.89,0.318269,0.006803,0.483525,-0.434398,2.29836
8,8,151,69.89,0.318198,0.006804,0.483526,-0.434424,2.298492
8,8,153,70.13,0.318181,0.006801,0.483522,-0.434334,2.29852
8,8,153,71.13,0.318182,0.006804,0.483525,-0.434412,2.298522
8,8,157,71.37,0.318181,0.006801,0.483522,-0.434334,2.29852
8,8,157,72.37,0.318182,0.006804,0.483525,-0.434415,2.298522
8,8,159,72.62,0.318181,0.006801,0.483522,-0.434335,2.298521
8,8,159,73.62,0.318167,0.006807,0.483529,-0.434512,2.298545
8,8,160,74.17,0.315137,0.006749,0.483471,-0.432591,2.300405
8,8,163,74.62,0.186448,0.003996,0.480717,-0.330983,2.390333
8,8,164,74.75,0.187456,0.004018,0.480739,-0.331992,2.388848
8,8,167,75.07,0.157315,0.003373,0.480095,-0.305671,2.463348
8,8,172,75.52,0.15782,0.003388,0.48011,-0.306306,2.463036
8,8,172,76.52,0.205278,0.004673,0.481395,-0.357093,2.435566
8,8,172,77.52,0.239368,0.005232,0.481953,-0.376579,2.416439
8,8,179,77.76,0.242832,0.005203,0.481924,-0.375381,2.41477
8,8,182,78.33,0.137315,0.002947,0.479669,-0.280014,2.519876
8,8,187,78.37,0.124227,0.00267,0.479391,-0.26833,2.562885
8,8,188,78.83,0.120794,0.002629,0.479351,-0.264746,2.564892
8,8,188,79.83,0.177029,0.003856,0.480577,-0.318532,2.549859
8,8,189,80.46,0.215392,0.004619,0.48134,-0.347636,2.544765
8,8,189,81.46,0.394859,0.008556,0.485277,-0.472743,2.539747
8,8,190,81.7,0.437056,0.009322,0.486043,-0.493308,2.528271
8,8,190,82.7,0.570508,0.012169,0.48889,-0.561445,2.327766
8,8,192,82.86,0.589464,0.012531,0.489253,-0.56958,2.30145
8,8,193,83.77,0.511889,0.010898,0.487619,-0.530937,2.490216
8,8,193,84.77,0.511892,0.010904,0.487626,-0.531094,2.490223
8,8,196,85.15,0.433188,0.009239,0.485961,-0.487764,2.554725
8,8,196,86.15,0.534701,0.011453,0.488175,-0.542838,2.50362
8,8,197,86.52,0.568442,0.012092,0.488814,-0.557737,2.499814
8,8,197,87.52,0.449162,0.009718,0.486439,-0.499594,2.566661
8,8,199,87.9,0.402913,0.008612,0.485333,-0.470571,2.605686
8,8,199,88.9,0.504028,0.011381,0.488102,-0.540473,2.366813
8,8,200,89.46,0.51922,0.011052,0.487774,-0.533371,2.237491
8,8,202,89.72,0.523529,0.011152,0.487873,-0.53583,2.229058
8,8,203,89.94,0.614521,0.013075,0.489796,-0.582035,2.065503
